# event exchanged matrix data (local)
# receiving LP, sending LP, num of events sent, minimum timestamp delta, maximum timestamp delta, average timestamp delta
14598,14598,1,1.000444,1.000444,1.000444
14599,14599,1,1.000444,1.000444,1.000444
14600,14600,1,1.000444,1.000444,1.000444
14601,14601,1,1.000444,1.000444,1.000444
14602,14602,1,1.000444,1.000444,1.000444
14603,14603,1,1.000444,1.000444,1.000444
14604,14604,1,1.000444,1.000444,1.000444
14605,14605,1,1.000444,1.000444,1.000444
14606,14606,1,1.000444,1.000444,1.000444
14607,14607,1,1.000444,1.000444,1.000444
14608,14608,1,1.000444,1.000444,1.000444
14609,14609,1,1.000444,1.000444,1.000444
14610,14610,1,1.000444,1.000444,1.000444
14611,14611,1,1.000444,1.000444,1.000444
14612,14612,1,1.000444,1.000444,1.000444
14613,14613,1,1.000445,1.000445,1.000445
14614,14614,1,1.000445,1.000445,1.000445
14615,14615,1,1.000445,1.000445,1.000445
14616,14616,1,1.000445,1.000445,1.000445
14617,14617,1,1.000445,1.000445,1.000445
14618,14618,1,1.000445,1.000445,1.000445
14619,14619,1,1.000445,1.000445,1.000445
14620,14620,1,1.000445,1.000445,1.000445
14621,14621,1,1.000445,1.000445,1.000445
14622,14622,1,1.000445,1.000445,1.000445
14623,14623,1,1.000445,1.000445,1.000445
14624,14624,1,1.000445,1.000445,1.000445
14625,14625,1,1.000445,1.000445,1.000445
14626,14626,1,1.000445,1.000445,1.000445
14627,14627,1,1.000445,1.000445,1.000445
14628,14628,1,1.000445,1.000445,1.000445
14629,14629,1,1.000445,1.000445,1.000445
14630,14630,1,1.000445,1.000445,1.000445
14631,14631,1,1.000445,1.000445,1.000445
14632,14632,1,1.000445,1.000445,1.000445
14633,14633,1,1.000445,1.000445,1.000445
14634,14634,1,1.000445,1.000445,1.000445
14635,14635,1,1.000445,1.000445,1.000445
14636,14636,1,1.000445,1.000445,1.000445
14637,14637,1,1.000445,1.000445,1.000445
14638,14638,1,1.000445,1.000445,1.000445
14639,14639,1,1.000445,1.000445,1.000445
14640,14640,1,1.000445,1.000445,1.000445
14641,14641,1,1.000445,1.000445,1.000445
14642,14642,1,1.000445,1.000445,1.000445
14643,14643,1,1.000445,1.000445,1.000445
14644,14644,1,1.000445,1.000445,1.000445
14645,14645,1,1.000445,1.000445,1.000445
14646,14646,1,1.000445,1.000445,1.000445
14647,14647,1,1.000445,1.000445,1.000445
14648,14648,1,1.000445,1.000445,1.000445
14649,14649,1,1.000445,1.000445,1.000445
14650,14650,1,1.000445,1.000445,1.000445
14651,14651,1,1.000446,1.000446,1.000446
14652,14652,1,1.000446,1.000446,1.000446
14653,14653,1,1.000446,1.000446,1.000446
14654,14654,1,1.000446,1.000446,1.000446
14655,14655,1,1.000446,1.000446,1.000446
14656,14656,1,1.000446,1.000446,1.000446
14657,14657,1,1.000446,1.000446,1.000446
14658,14658,1,1.000446,1.000446,1.000446
14659,14659,1,1.000446,1.000446,1.000446
14660,14660,1,1.000446,1.000446,1.000446
14661,14661,1,1.000446,1.000446,1.000446
14662,14662,1,1.000446,1.000446,1.000446
14663,14663,1,1.000446,1.000446,1.000446
14664,14664,1,1.000446,1.000446,1.000446
14665,14665,1,1.000446,1.000446,1.000446
14666,14666,1,1.000446,1.000446,1.000446
14667,14667,1,1.000446,1.000446,1.000446
14668,14668,1,1.000446,1.000446,1.000446
14669,14669,1,1.000446,1.000446,1.000446
14670,14670,1,1.000446,1.000446,1.000446
14671,14671,1,1.000446,1.000446,1.000446
14672,14672,1,1.000446,1.000446,1.000446
14673,14673,1,1.000446,1.000446,1.000446
14674,14674,1,1.000446,1.000446,1.000446
14675,14675,1,1.000446,1.000446,1.000446
14676,14676,1,1.000446,1.000446,1.000446
14677,14677,1,1.000446,1.000446,1.000446
14678,14678,1,1.000446,1.000446,1.000446
14679,14679,1,1.000446,1.000446,1.000446
14680,14680,1,1.000446,1.000446,1.000446
14681,14681,1,1.000446,1.000446,1.000446
14682,14682,1,1.000446,1.000446,1.000446
14683,14683,1,1.000446,1.000446,1.000446
14684,14684,1,1.000446,1.000446,1.000446
14685,14685,1,1.000446,1.000446,1.000446
14686,14686,1,1.000446,1.000446,1.000446
14687,14687,1,1.000446,1.000446,1.000446
14688,14688,1,1.000447,1.000447,1.000447
14689,14689,1,1.000447,1.000447,1.000447
14690,14690,1,1.000447,1.000447,1.000447
14691,14691,1,1.000447,1.000447,1.000447
14692,14692,1,1.000447,1.000447,1.000447
14693,14693,1,1.000447,1.000447,1.000447
14694,14694,1,1.000447,1.000447,1.000447
14695,14695,1,1.000447,1.000447,1.000447
14696,14696,1,1.000447,1.000447,1.000447
14697,14697,1,1.000447,1.000447,1.000447
14698,14698,1,1.000447,1.000447,1.000447
14699,14699,1,1.000447,1.000447,1.000447
14700,14700,1,1.000447,1.000447,1.000447
14701,14701,1,1.000447,1.000447,1.000447
14702,14702,1,1.000447,1.000447,1.000447
14703,14703,1,1.000447,1.000447,1.000447
14704,14704,1,1.000447,1.000447,1.000447
14705,14705,1,1.000447,1.000447,1.000447
14706,14706,1,1.000447,1.000447,1.000447
14707,14707,1,1.000447,1.000447,1.000447
14708,14708,1,1.000447,1.000447,1.000447
14709,14709,1,1.000447,1.000447,1.000447
14710,14710,1,1.000447,1.000447,1.000447
14711,14711,1,1.000447,1.000447,1.000447
14712,14712,1,1.000447,1.000447,1.000447
14713,14713,1,1.000447,1.000447,1.000447
14714,14714,1,1.000447,1.000447,1.000447
14715,14715,1,1.000448,1.000448,1.000448
14716,14716,1,1.000448,1.000448,1.000448
14717,14717,1,1.000448,1.000448,1.000448
14718,14718,1,1.000448,1.000448,1.000448
14719,14719,1,1.000448,1.000448,1.000448
14720,14720,1,1.000448,1.000448,1.000448
14721,14721,1,1.000448,1.000448,1.000448
14722,14722,1,1.000448,1.000448,1.000448
14723,14723,1,1.000448,1.000448,1.000448
14724,14724,1,1.000448,1.000448,1.000448
14725,14725,1,1.000448,1.000448,1.000448
14726,14726,1,1.000448,1.000448,1.000448
14727,14727,1,1.000448,1.000448,1.000448
14728,14728,1,1.000448,1.000448,1.000448
14729,14729,1,1.000448,1.000448,1.000448
14730,14730,1,1.000448,1.000448,1.000448
14731,14731,1,1.000448,1.000448,1.000448
14732,14732,1,1.000448,1.000448,1.000448
14733,14733,1,1.000448,1.000448,1.000448
14734,14734,1,1.000448,1.000448,1.000448
14735,14735,1,1.000448,1.000448,1.000448
14736,14736,1,1.000448,1.000448,1.000448
14737,14737,1,1.000448,1.000448,1.000448
14738,14738,1,1.000448,1.000448,1.000448
14739,14739,1,1.000449,1.000449,1.000449
14740,14740,1,1.000449,1.000449,1.000449
14741,14741,1,1.000449,1.000449,1.000449
14742,14742,1,1.000449,1.000449,1.000449
14743,14743,1,1.000449,1.000449,1.000449
14744,14744,1,1.000449,1.000449,1.000449
14745,14745,1,1.000449,1.000449,1.000449
14746,14746,1,1.000449,1.000449,1.000449
14747,14747,1,1.000449,1.000449,1.000449
14748,14748,1,1.000449,1.000449,1.000449
14749,14749,1,1.000449,1.000449,1.000449
14750,14750,1,1.000449,1.000449,1.000449
14751,14751,1,1.000449,1.000449,1.000449
14752,14752,1,1.000449,1.000449,1.000449
14753,14753,1,1.000449,1.000449,1.000449
14754,14754,1,1.000449,1.000449,1.000449
14755,14755,1,1.000449,1.000449,1.000449
14756,14756,1,1.000449,1.000449,1.000449
14757,14757,1,1.000449,1.000449,1.000449
14758,14758,1,1.000449,1.000449,1.000449
14759,14759,1,1.000449,1.000449,1.000449
14760,14760,1,1.000449,1.000449,1.000449
14761,14761,1,1.000449,1.000449,1.000449
14762,14762,1,1.000449,1.000449,1.000449
14763,14763,1,1.000449,1.000449,1.000449
14764,14764,1,1.000449,1.000449,1.000449
14765,14765,1,1.000449,1.000449,1.000449
14766,14766,1,1.000449,1.000449,1.000449
14767,14767,1,1.000449,1.000449,1.000449
14768,14768,1,1.000449,1.000449,1.000449
14769,14769,1,1.000449,1.000449,1.000449
14770,14770,1,1.00045,1.00045,1.00045
14771,14771,1,1.00045,1.00045,1.00045
14772,14772,1,1.00045,1.00045,1.00045
14773,14773,1,1.00045,1.00045,1.00045
14774,14774,1,1.00045,1.00045,1.00045
14775,14775,1,1.00045,1.00045,1.00045
14776,14776,1,1.00045,1.00045,1.00045
14777,14777,1,1.00045,1.00045,1.00045
14778,14778,1,1.00045,1.00045,1.00045
14779,14779,1,1.00045,1.00045,1.00045
14780,14780,1,1.00045,1.00045,1.00045
14781,14781,1,1.00045,1.00045,1.00045
14782,14782,1,1.00045,1.00045,1.00045
14783,14783,1,1.00045,1.00045,1.00045
14784,14784,1,1.00045,1.00045,1.00045
14785,14785,1,1.00045,1.00045,1.00045
14786,14786,1,1.00045,1.00045,1.00045
14787,14787,1,1.00045,1.00045,1.00045
14788,14788,1,1.00045,1.00045,1.00045
14789,14789,1,1.00045,1.00045,1.00045
14790,14790,1,1.00045,1.00045,1.00045
14791,14791,1,1.00045,1.00045,1.00045
14792,14792,1,1.00045,1.00045,1.00045
14793,14793,1,1.00045,1.00045,1.00045
14794,14794,1,1.00045,1.00045,1.00045
14795,14795,1,1.00045,1.00045,1.00045
14796,14796,1,1.00045,1.00045,1.00045
14797,14797,1,1.00045,1.00045,1.00045
14798,14798,1,1.00045,1.00045,1.00045
14799,14799,1,1.00045,1.00045,1.00045
14800,14800,1,1.00045,1.00045,1.00045
14801,14801,1,1.00045,1.00045,1.00045
14802,14802,1,1.00045,1.00045,1.00045
14803,14803,1,1.00045,1.00045,1.00045
14804,14804,1,1.00045,1.00045,1.00045
14805,14805,1,1.00045,1.00045,1.00045
14806,14806,1,1.00045,1.00045,1.00045
14807,14807,1,1.000451,1.000451,1.000451
14808,14808,1,1.000451,1.000451,1.000451
14809,14809,1,1.000451,1.000451,1.000451
14810,14810,1,1.000451,1.000451,1.000451
14811,14811,1,1.000451,1.000451,1.000451
14812,14812,1,1.000451,1.000451,1.000451
14813,14813,1,1.000451,1.000451,1.000451
14814,14814,1,1.000451,1.000451,1.000451
14815,14815,1,1.000451,1.000451,1.000451
14816,14816,1,1.000451,1.000451,1.000451
14817,14817,1,1.000451,1.000451,1.000451
14818,14818,1,1.000451,1.000451,1.000451
14819,14819,1,1.000451,1.000451,1.000451
14820,14820,1,1.000451,1.000451,1.000451
14821,14821,1,1.000451,1.000451,1.000451
14822,14822,1,1.000451,1.000451,1.000451
14823,14823,1,1.000451,1.000451,1.000451
14824,14824,1,1.000451,1.000451,1.000451
14825,14825,1,1.000451,1.000451,1.000451
14826,14826,1,1.000451,1.000451,1.000451
14827,14827,1,1.000451,1.000451,1.000451
14828,14828,1,1.000451,1.000451,1.000451
14829,14829,1,1.000451,1.000451,1.000451
14830,14830,1,1.000451,1.000451,1.000451
14831,14831,1,1.000451,1.000451,1.000451
14832,14832,1,1.000451,1.000451,1.000451
14833,14833,1,1.000451,1.000451,1.000451
14834,14834,1,1.000451,1.000451,1.000451
14835,14835,1,1.000451,1.000451,1.000451
14836,14836,1,1.000451,1.000451,1.000451
14837,14837,1,1.000451,1.000451,1.000451
14838,14838,1,1.000451,1.000451,1.000451
14839,14839,1,1.000451,1.000451,1.000451
14840,14840,1,1.000451,1.000451,1.000451
14841,14841,1,1.000451,1.000451,1.000451
14842,14842,1,1.000451,1.000451,1.000451
14843,14843,1,1.000451,1.000451,1.000451
14844,14844,1,1.000451,1.000451,1.000451
14845,14845,1,1.000451,1.000451,1.000451
14846,14846,1,1.000451,1.000451,1.000451
14847,14847,1,1.000451,1.000451,1.000451
14848,14848,1,1.000451,1.000451,1.000451
14849,14849,1,1.000452,1.000452,1.000452
14850,14850,1,1.000452,1.000452,1.000452
14851,14851,1,1.000452,1.000452,1.000452
14852,14852,1,1.000452,1.000452,1.000452
14853,14853,1,1.000452,1.000452,1.000452
14854,14854,1,1.000452,1.000452,1.000452
14855,14855,1,1.000452,1.000452,1.000452
14856,14856,1,1.000452,1.000452,1.000452
14857,14857,1,1.000452,1.000452,1.000452
14858,14858,1,1.000452,1.000452,1.000452
14859,14859,1,1.000452,1.000452,1.000452
14860,14860,1,1.000452,1.000452,1.000452
14861,14861,1,1.000452,1.000452,1.000452
14862,14862,1,1.000452,1.000452,1.000452
14863,14863,1,1.000452,1.000452,1.000452
14864,14864,1,1.000452,1.000452,1.000452
14865,14865,1,1.000452,1.000452,1.000452
14866,14866,1,1.000452,1.000452,1.000452
14867,14867,1,1.000452,1.000452,1.000452
14868,14868,1,1.000452,1.000452,1.000452
14869,14869,1,1.000452,1.000452,1.000452
14870,14870,1,1.000452,1.000452,1.000452
14871,14871,1,1.000452,1.000452,1.000452
14872,14872,1,1.000452,1.000452,1.000452
14873,14873,1,1.000452,1.000452,1.000452
14874,14874,1,1.000452,1.000452,1.000452
14875,14875,1,1.000452,1.000452,1.000452
14876,14876,1,1.000453,1.000453,1.000453
14877,14877,1,1.000453,1.000453,1.000453
14878,14878,1,1.000453,1.000453,1.000453
14879,14879,1,1.000453,1.000453,1.000453
14880,14880,1,1.000453,1.000453,1.000453
14881,14881,1,1.000453,1.000453,1.000453
14882,14882,1,1.000453,1.000453,1.000453
14883,14883,1,1.000453,1.000453,1.000453
14884,14884,1,1.000453,1.000453,1.000453
14885,14885,1,1.000453,1.000453,1.000453
14886,14886,1,1.000453,1.000453,1.000453
14887,14887,1,1.000453,1.000453,1.000453
14888,14888,1,1.000453,1.000453,1.000453
14889,14889,1,1.000453,1.000453,1.000453
14890,14890,1,1.000453,1.000453,1.000453
14891,14891,1,1.000453,1.000453,1.000453
14892,14892,1,1.000453,1.000453,1.000453
14893,14893,1,1.000453,1.000453,1.000453
14894,14894,1,1.000453,1.000453,1.000453
14895,14895,1,1.000453,1.000453,1.000453
14896,14896,1,1.000453,1.000453,1.000453
14897,14897,1,1.000453,1.000453,1.000453
14898,14898,1,1.000453,1.000453,1.000453
14899,14899,1,1.000453,1.000453,1.000453
14900,14900,1,1.000453,1.000453,1.000453
14901,14901,1,1.000453,1.000453,1.000453
14902,14902,1,1.000453,1.000453,1.000453
14903,14903,1,1.000453,1.000453,1.000453
14904,14904,1,1.000453,1.000453,1.000453
14905,14905,1,1.000454,1.000454,1.000454
14906,14906,1,1.000454,1.000454,1.000454
14907,14907,1,1.000454,1.000454,1.000454
14908,14908,1,1.000454,1.000454,1.000454
14909,14909,1,1.000454,1.000454,1.000454
14910,14910,1,1.000454,1.000454,1.000454
14911,14911,1,1.000454,1.000454,1.000454
14912,14912,1,1.000454,1.000454,1.000454
14913,14913,1,1.000454,1.000454,1.000454
14914,14914,1,1.000454,1.000454,1.000454
14915,14915,1,1.000454,1.000454,1.000454
14916,14916,1,1.000454,1.000454,1.000454
14917,14917,1,1.000454,1.000454,1.000454
14918,14918,1,1.000454,1.000454,1.000454
14919,14919,1,1.000454,1.000454,1.000454
14920,14920,1,1.000454,1.000454,1.000454
14921,14921,1,1.000454,1.000454,1.000454
14922,14922,1,1.000454,1.000454,1.000454
14923,14923,1,1.000454,1.000454,1.000454
14924,14924,1,1.000454,1.000454,1.000454
14925,14925,1,1.000454,1.000454,1.000454
14926,14926,1,1.000454,1.000454,1.000454
14927,14927,1,1.000454,1.000454,1.000454
14928,14928,1,1.000454,1.000454,1.000454
14929,14929,1,1.000454,1.000454,1.000454
14930,14930,1,1.000454,1.000454,1.000454
14931,14931,1,1.000454,1.000454,1.000454
14932,14932,1,1.000454,1.000454,1.000454
14933,14933,1,1.000454,1.000454,1.000454
14934,14934,1,1.000454,1.000454,1.000454
14935,14935,1,1.000454,1.000454,1.000454
14936,14936,1,1.000454,1.000454,1.000454
14937,14937,1,1.000454,1.000454,1.000454
14938,14938,1,1.000454,1.000454,1.000454
14939,14939,1,1.000455,1.000455,1.000455
14940,14940,1,1.000455,1.000455,1.000455
14941,14941,1,1.000455,1.000455,1.000455
14942,14942,1,1.000455,1.000455,1.000455
14943,14943,1,1.000455,1.000455,1.000455
14944,14944,1,1.000455,1.000455,1.000455
14945,14945,1,1.000455,1.000455,1.000455
14946,14946,1,1.000455,1.000455,1.000455
14947,14947,1,1.000455,1.000455,1.000455
14948,14948,1,1.000455,1.000455,1.000455
14949,14949,1,1.000455,1.000455,1.000455
14950,14950,1,1.000455,1.000455,1.000455
14951,14951,1,1.000455,1.000455,1.000455
14952,14952,1,1.000455,1.000455,1.000455
14953,14953,1,1.000455,1.000455,1.000455
14954,14954,1,1.000455,1.000455,1.000455
14955,14955,1,1.000455,1.000455,1.000455
14956,14956,1,1.000455,1.000455,1.000455
14957,14957,1,1.000455,1.000455,1.000455
14958,14958,1,1.000455,1.000455,1.000455
14959,14959,1,1.000455,1.000455,1.000455
14960,14960,1,1.000455,1.000455,1.000455
14961,14961,1,1.000455,1.000455,1.000455
14962,14962,1,1.000455,1.000455,1.000455
14963,14963,1,1.000455,1.000455,1.000455
14964,14964,1,1.000455,1.000455,1.000455
14965,14965,1,1.000455,1.000455,1.000455
14966,14966,1,1.000455,1.000455,1.000455
14967,14967,1,1.000455,1.000455,1.000455
14968,14968,1,1.000455,1.000455,1.000455
14969,14969,1,1.000455,1.000455,1.000455
14970,14970,1,1.000455,1.000455,1.000455
14971,14971,1,1.000456,1.000456,1.000456
14972,14972,1,1.000456,1.000456,1.000456
14973,14973,1,1.000456,1.000456,1.000456
14974,14974,1,1.000456,1.000456,1.000456
14975,14975,1,1.000456,1.000456,1.000456
14976,14976,1,1.000456,1.000456,1.000456
14977,14977,1,1.000456,1.000456,1.000456
14978,14978,1,1.000456,1.000456,1.000456
14979,14979,1,1.000456,1.000456,1.000456
14980,14980,1,1.000456,1.000456,1.000456
14981,14981,1,1.000456,1.000456,1.000456
14982,14982,1,1.000456,1.000456,1.000456
14983,14983,1,1.000456,1.000456,1.000456
14984,14984,1,1.000456,1.000456,1.000456
14985,14985,1,1.000456,1.000456,1.000456
14986,14986,1,1.000456,1.000456,1.000456
14987,14987,1,1.000456,1.000456,1.000456
14988,14988,1,1.000456,1.000456,1.000456
14989,14989,1,1.000456,1.000456,1.000456
14990,14990,1,1.000456,1.000456,1.000456
14991,14991,1,1.000456,1.000456,1.000456
14992,14992,1,1.000456,1.000456,1.000456
14993,14993,1,1.000456,1.000456,1.000456
14994,14994,1,1.000456,1.000456,1.000456
14995,14995,1,1.000456,1.000456,1.000456
14996,14996,1,1.000456,1.000456,1.000456
14997,14997,1,1.000456,1.000456,1.000456
14998,14998,1,1.000456,1.000456,1.000456
14999,14999,1,1.000456,1.000456,1.000456
15000,15000,1,1.000456,1.000456,1.000456
15001,15001,1,1.000456,1.000456,1.000456
15002,15002,1,1.000456,1.000456,1.000456
15003,15003,1,1.000457,1.000457,1.000457
15004,15004,1,1.000457,1.000457,1.000457
15005,15005,1,1.000457,1.000457,1.000457
15006,15006,1,1.000457,1.000457,1.000457
15007,15007,1,1.000457,1.000457,1.000457
15008,15008,1,1.000457,1.000457,1.000457
15009,15009,1,1.000457,1.000457,1.000457
15010,15010,1,1.000457,1.000457,1.000457
15011,15011,1,1.000457,1.000457,1.000457
15012,15012,1,1.000457,1.000457,1.000457
15013,15013,1,1.000457,1.000457,1.000457
15014,15014,1,1.000457,1.000457,1.000457
15015,15015,1,1.000457,1.000457,1.000457
15016,15016,1,1.000457,1.000457,1.000457
15017,15017,1,1.000457,1.000457,1.000457
15018,15018,1,1.000457,1.000457,1.000457
15019,15019,1,1.000457,1.000457,1.000457
15020,15020,1,1.000457,1.000457,1.000457
15021,15021,1,1.000457,1.000457,1.000457
15022,15022,1,1.000457,1.000457,1.000457
15023,15023,1,1.000457,1.000457,1.000457
15024,15024,1,1.000457,1.000457,1.000457
15025,15025,1,1.000457,1.000457,1.000457
15026,15026,1,1.000457,1.000457,1.000457
15027,15027,1,1.000457,1.000457,1.000457
15028,15028,1,1.000457,1.000457,1.000457
15029,15029,1,1.000457,1.000457,1.000457
15030,15030,1,1.000457,1.000457,1.000457
15031,15031,1,1.000457,1.000457,1.000457
15032,15032,1,1.000457,1.000457,1.000457
15033,15033,1,1.000457,1.000457,1.000457
15034,15034,1,1.000457,1.000457,1.000457
15035,15035,1,1.000457,1.000457,1.000457
15036,15036,1,1.000457,1.000457,1.000457
15037,15037,1,1.000458,1.000458,1.000458
15038,15038,1,1.000458,1.000458,1.000458
15039,15039,1,1.000458,1.000458,1.000458
15040,15040,1,1.000458,1.000458,1.000458
15041,15041,1,1.000458,1.000458,1.000458
15042,15042,1,1.000458,1.000458,1.000458
15043,15043,1,1.000458,1.000458,1.000458
15044,15044,1,1.000458,1.000458,1.000458
15045,15045,1,1.000458,1.000458,1.000458
15046,15046,1,1.000458,1.000458,1.000458
15047,15047,1,1.000458,1.000458,1.000458
15048,15048,1,1.000458,1.000458,1.000458
15049,15049,1,1.000458,1.000458,1.000458
15050,15050,1,1.000458,1.000458,1.000458
15051,15051,1,1.000458,1.000458,1.000458
15052,15052,1,1.000458,1.000458,1.000458
15053,15053,1,1.000458,1.000458,1.000458
15054,15054,1,1.000458,1.000458,1.000458
15055,15055,1,1.000458,1.000458,1.000458
15056,15056,1,1.000458,1.000458,1.000458
15057,15057,1,1.000458,1.000458,1.000458
15058,15058,1,1.000458,1.000458,1.000458
15059,15059,1,1.000458,1.000458,1.000458
15060,15060,1,1.000458,1.000458,1.000458
15061,15061,1,1.000458,1.000458,1.000458
15062,15062,1,1.000458,1.000458,1.000458
15063,15063,1,1.000458,1.000458,1.000458
15064,15064,1,1.000458,1.000458,1.000458
15065,15065,1,1.000458,1.000458,1.000458
15066,15066,1,1.000458,1.000458,1.000458
15067,15067,1,1.000458,1.000458,1.000458
15068,15068,1,1.000458,1.000458,1.000458
15069,15069,1,1.000458,1.000458,1.000458
15070,15070,1,1.000458,1.000458,1.000458
15071,15071,1,1.000459,1.000459,1.000459
15072,15072,1,1.000459,1.000459,1.000459
15073,15073,1,1.000459,1.000459,1.000459
15074,15074,1,1.000459,1.000459,1.000459
15075,15075,1,1.000459,1.000459,1.000459
15076,15076,1,1.000459,1.000459,1.000459
15077,15077,1,1.000459,1.000459,1.000459
15078,15078,1,1.000459,1.000459,1.000459
15079,15079,1,1.000459,1.000459,1.000459
15080,15080,1,1.000459,1.000459,1.000459
15081,15081,1,1.000459,1.000459,1.000459
15082,15082,1,1.000459,1.000459,1.000459
15083,15083,1,1.000459,1.000459,1.000459
15084,15084,1,1.000459,1.000459,1.000459
15085,15085,1,1.000459,1.000459,1.000459
15086,15086,1,1.000459,1.000459,1.000459
15087,15087,1,1.000459,1.000459,1.000459
15088,15088,1,1.000459,1.000459,1.000459
15089,15089,1,1.000459,1.000459,1.000459
15090,15090,1,1.000459,1.000459,1.000459
15091,15091,1,1.000459,1.000459,1.000459
15092,15092,1,1.000459,1.000459,1.000459
15093,15093,1,1.000459,1.000459,1.000459
15094,15094,1,1.000459,1.000459,1.000459
15095,15095,1,1.000459,1.000459,1.000459
15096,15096,1,1.000459,1.000459,1.000459
